month,ticker,analysis_date,close,state,weekly_state,trend,divergence,trinity_signal,confidence,trinity_buy,quant_gt_return,quant_gt_profit,verdict,action_summary,key_risk,error
2025-12,WBD,2025-12-01,23.87,中性偏弱,强,bullish,none,hold,medium,no,20.86,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.16（至近端压力 $25.06 仅 1.19 点，止损距离 7.28 ,
2025-12,INSM,2025-12-01,211.41,强,强,bullish,none,buy,medium,YES,-15.0,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $171.39 附近黄金棒确认再入场；风险收益比极差 0.10（,
2026-01,CIEN,2026-01-02,246.06,强,强,bullish,none,buy,medium,YES,2.88,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $201.69 附近,
2026-01,WDC,2026-01-02,187.5613,中性偏弱,强,bullish,top,hold,medium,no,37.56,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.36（至近端压力 $196.94 仅 9.38 点，止损距离 26.4,
2026-01,WBD,2026-01-02,28.51,中性偏弱,强,bullish,none,hold,medium,no,-4.41,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.12（至近端压力 $29.94 仅 1.43 点，止损距离 11.92,
2026-01,MU,2026-01-02,315.2391,强,强,bullish,none,buy,medium,YES,39.66,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $238.31 附近黄金棒确认再入场；风险收益比极差 0.16（,
2026-01,COHR,2026-01-02,194.33,中性偏弱,强,bullish,none,buy,low,YES,11.06,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $156.79 附近黄金棒确认再入场；风险收益比极差 0.14（,
2026-02,PL,2026-02-02,22.85,中性偏弱,强,bullish,none,buy,low,YES,-4.7,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $18.79 附近黄金棒确认再入场；风险收益比 0.49（近端压,
2026-02,HL,2026-02-02,21.5408,中性偏弱,强,bullish,none,buy,low,YES,9.05,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $20.19 附近黄金棒确认再入场；黄金棒（$28.23）在当前,
2026-02,RVMD,2026-02-02,97.16,中性偏弱,强,bullish,none,buy,low,YES,5.16,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $87.46 附近黄金棒确认再入场；风险收益比 0.39（近端压,
2026-02,MU,2026-02-02,437.5489,强,强,bullish,none,buy,medium,YES,-2.6,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $293.78 附近黄金棒确认再入场；风险收益比极差 0.10（,
2026-02,LITE,2026-02-02,423.42,强,强,bullish,top,buy,medium,YES,83.21,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $336.72 附近黄金棒确认再入场；风险收益比极差 0.19（,
2026-03,LITE,2026-03-02,783.25,强,强,bullish,none,buy,medium,YES,-1.08,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $447.47 附近黄金棒确认再入场；风险收益比极差 0.08（,
2026-03,SNDK,2026-03-02,619.08,中性偏弱,强,bullish,none,hold,medium,no,5.44,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；黄金棒（$651.90）在当前价$619.08上方5.3%，价格已跌穿黄金棒信号区，多头支,
2026-03,MU,2026-03-02,412.4333,中性偏弱,强,bullish,none,buy,low,YES,-13.09,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $354.10 附近黄金棒确认再入场；风险收益比 0.50（近端,
2026-03,FORM,2026-03-02,99.7,中性偏弱,强,bullish,none,hold,medium,no,2.23,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.16（至近端压力 $104.69 仅 4.98 点，止损距离 31.3,
2026-03,WDC,2026-03-02,269.8804,中性偏弱,强,bullish,none,buy,low,YES,3.7,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $231.80 附近黄金棒确认再入场；风险收益比极差 0.15（,
2026-04,SNDK,2026-04-01,692.73,中性偏弱,强,bullish,none,hold,medium,no,62.35,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.02（至近端压力 $695.51 仅 2.78 点，止损距离 167.,
2026-04,LITE,2026-04-01,764.65,中性偏弱,强,bullish,top,hold,medium,no,24.24,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.08（至近端压力 $783.25 仅 18.60 点，止损距离 222,
2026-04,AAOI,2026-04-01,86.35,中性偏弱,强,bullish,none,buy,low,YES,80.45,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $67.76 附近黄金棒确认再入场；黄金棒（$95.76）在当前,
2026-04,FORM,2026-04-01,100.91,中性偏弱,强,bullish,none,hold,medium,no,37.54,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.27（至近端压力 $105.83 仅 4.92 点，止损距离 18.4,
2026-04,VIAV,2026-04-01,35.3,中性偏弱,强,bullish,top,hold,medium,no,56.58,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.01（至近端压力 $35.35 仅 0.05 点，止损距离 8.26 ,
2026-05,AAOI,2026-05-01,183.51,强,强,bullish,none,buy,medium,YES,-2.62,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $107.75 附近,
2026-05,SNDK,2026-05-01,1187.0,强,强,bullish,none,buy,medium,YES,60.05,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $749.34 附近黄金棒确认再入场；风险收益比极差 0.09（,
2026-05,LITE,2026-05-01,949.93,中性偏弱,强,bullish,top,hold,medium,no,-6.36,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.15（至近端压力 $997.43 仅 47.50 点，止损距离 314,
2026-05,VIAV,2026-05-01,55.33,强,强,bullish,none,buy,medium,YES,-9.27,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $35.71 附近黄金棒确认再入场；风险收益比极差 0.10（至,
2026-05,CIEN,2026-05-01,535.29,中性偏弱,强,bullish,none,buy,low,YES,10.05,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $406.05 附近,
2026-06,SNDK,2026-06-01,1761.4301,强,强,bullish,none,buy,medium,YES,31.34,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $1064.20 附近黄金棒确认再入场；风险收益比极差 0.19,
2026-06,AAOI,2026-06-01,185.67,中性偏弱,强,bullish,none,buy,low,YES,-0.73,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $144.62 附近黄金棒确认再入场；风险收益比 0.71（近端,
2026-06,VIAV,2026-06-01,47.49,中性偏弱,强,bullish,none,buy,low,YES,1.12,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $43.72 附近黄金棒确认再入场；关键支撑$48.10已被跌破,
2026-06,DOCN,2026-06-01,173.45,中性偏弱,强,bullish,none,buy,low,YES,-3.07,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $111.30 附近,
2026-06,INTC,2026-06-01,109.33,中性偏弱,强,bullish,none,hold,medium,no,27.6,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；黄金棒（$118.50）在当前价$109.33上方8.4%，价格已跌穿黄金棒信号区，多头支,
2026-07,SNDK,2026-07-01,2032.22,中性偏弱,强,bullish,none,hold,medium,no,-41.47,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考,
2026-07,MXL,2026-07-01,112.39,强,强,bullish,none,buy,medium,YES,-44.01,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $78.99 附近黄金棒确认再入场；风险收益比极差 0.20（至,
2026-07,MRVL,2026-07-01,271.9829,中性偏弱,强,bullish,none,buy,low,YES,-33.6,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $214.07 附近黄金棒确认再入场,
2026-07,INTC,2026-07-01,127.02,中性偏弱,强,bullish,none,buy,low,YES,-33.19,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $108.12 附近黄金棒确认再入场；风险收益比极差 0.11（,
2026-07,DOCN,2026-07-01,144.58,极弱,强,bullish,none,hold,low,no,-21.93,no,TN,时空状态=极弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.31（至近端压力 $181.29 仅 36.71 点，止损距离 119,
